position COMBINED_rate(cM/Mb) Genetic_Map(cM)
22362015 0.2617527013 20.4238337095
22362329 0.2623358848 20.4239158998
22362771 0.2643115819 20.4240318523
22363466 0.2700305241 20.4242155488
22363486 0.2753544301 20.4242209494
22363767 0.2869785421 20.4242983240
22363869 0.3059910099 20.4243275958
22364244 0.3008116012 20.4244423425
22364288 0.2974379793 20.4244555782
22364326 0.2895007373 20.4244668808
22365215 0.2796987618 20.4247242470
22365970 0.2893898017 20.4249354195
22366138 0.2895828561 20.4249840370
22366563 0.2843378834 20.4251071097
22366657 0.2817514565 20.4251338375
22367145 0.3252792047 20.4252713322
22367193 0.2964268998 20.4252869456
22367306 0.3319886160 20.4253204419
22368847 0.2045620262 20.4258320363
22374515 0.2039028163 20.4269914939
22374531 0.2032766776 20.4269947563
22375321 0.2038631844 20.4271553449
22375645 0.2044967402 20.4272213966
22376068 0.2040193136 20.4273078987
22377657 0.2493195502 20.4276320854
22378368 0.2103315817 20.4278093516
22379093 0.2151725930 20.4279618420
22379351 0.2283327881 20.4280173565
22379706 0.2301154686 20.4280984146
22379993 0.2338726160 20.4281644578
22380471 0.2407515994 20.4282762489
22381318 0.2450533099 20.4284801655
22382031 0.2587748026 20.4286548885
22382561 0.2771940323 20.4287920392
22382790 0.2965684927 20.4288555166
22383904 0.3187450829 20.4291858939
22385942 0.4877435837 20.4298354964
22386082 0.6319699179 20.4299037805
22386128 0.7998439242 20.4299328511
22386339 1.0576363462 20.4301016182
22386537 1.0714368167 20.4303110302
22386761 1.0334220515 20.4305510320
22387206 0.8912249713 20.4310109048
22387485 0.7555752783 20.4312595566
22388900 0.7125516949 20.4323286956
22389933 0.6991032206 20.4330647615
22391698 0.6984525513 20.4342986787
22395215 0.6960883596 20.4367551363
22400416 0.6979179259 20.4403754919
22402455 0.6975419458 20.4417985465
22403640 0.6971807616 20.4426251337
22404919 0.6961524717 20.4435168279
22405594 0.6949818238 20.4439867308
22405670 0.6942928012 20.4440395495
22408513 0.3909562092 20.4460134239
22409243 0.3881058725 20.4462988219
22410163 0.3482900633 20.4466558793
22410953 0.3473651772 20.4469310285
22411194 0.3340599197 20.4470147435
22413873 0.3334759861 20.4479096900
22415854 0.3869736608 20.4485703059
22416107 0.4560186962 20.4486682103
22417319 0.5669480247 20.4492209049
22417497 0.6730424181 20.4493218217
22418160 0.8725265482 20.4497680488
22418324 3.4265557734 20.4499111432
22422597 3.4984957666 20.4645528160
22424836 3.7593233418 20.4723859480
22426674 5.6896878990 20.4792955843
22426783 9.9661898584 20.4799157603
22427015 13.1174293222 20.4822279163
22431860 10.2414868088 20.5457818614
22432408 1.2634739411 20.5513941962
22435274 1.2585009307 20.5550153125
22436448 1.2639309550 20.5564927926
22438288 2.0611175279 20.5588184255
22438412 10.2096441222 20.5590740041
22438977 13.0930912769 20.5648424530
22439550 13.0930912769 20.5723447943
22441044 1.4390565826 20.5919058727
22443544 1.4354849603 20.5955035142
22446586 0.3422884294 20.5998702594
22446817 0.0103199608 20.5999493280
22447525 0.0070913935 20.5999566346
22447916 0.0067936839 20.5999594073
22448638 0.0067936839 20.5999643123
22451378 0.0067936839 20.5999829270
22452267 0.0067870714 20.5999889666
22454842 0.0067870714 20.6000064433
22455565 0.0067873393 20.6000113504
22456853 0.0067873393 20.6000200925
22458705 0.0068305418 20.6000326626
22459005 0.0068572320 20.6000347118
22462374 0.0068589989 20.6000578138
22463092 0.0068589989 20.6000627386
22463368 0.0068589989 20.6000646316
22463493 0.0068589989 20.6000654890
22463570 0.0068589989 20.6000660172
22464758 0.0068589989 20.6000741657
22466542 0.0068608656 20.6000864021
22468301 0.0070233032 20.6000984704
22468344 0.0072501652 20.6000987724
22468841 0.0077608829 20.6001023757
22470348 0.5913517988 20.6001140714
22471690 0.6216521888 20.6009076655
22472523 0.9545037789 20.6014255017
22472738 1.4775265487 20.6016307201
22474125 1.1066962246 20.6036800494
22475016 0.8391086448 20.6046661157
22475809 0.6751257617 20.6053315289
22476055 0.6307927902 20.6054976098
22476560 0.6294957358 20.6058161602
22476629 0.6301716922 20.6058595954
22477056 0.6469175339 20.6061286787
22477595 0.5701794800 20.6064773672
22478273 0.5403671376 20.6068639489
22478533 0.5061785300 20.6070044444
22478689 0.4858638020 20.6070834082
22478787 0.4496795319 20.6071310229
22479191 0.3342534562 20.6073126934
22479487 0.2503586319 20.6074116324
22480853 0.2511577558 20.6077536223
22483549 0.2496343302 20.6084307436
22485555 0.2786744267 20.6089315101
22485614 0.3129561790 20.6089479519
22488149 4.7644712144 20.6097412958
22488265 4.7765797116 20.6102939745
22488315 4.7074020541 20.6105328035
22488370 0.2641937913 20.6107917106
22488573 0.2987908203 20.6108453419
22488697 0.5099465649 20.6108823920
22489244 1.8263438459 20.6111613327
22489437 1.0691834362 20.6115138171
22489452 0.1244885129 20.6115298549
22489620 0.0065273066 20.6115507689
22491136 0.0065022350 20.6115606643
22491209 0.0065022350 20.6115611390
22491912 0.0065022350 20.6115657101
22491998 0.0064709181 20.6115662692
22493001 0.0064770873 20.6115727596
22493081 0.0064770873 20.6115732777
22494401 0.0064902769 20.6115818275
22495498 0.0065033987 20.6115889473
22495632 0.0065033987 20.6115898188
22495947 0.0065033987 20.6115918674
22496230 0.0065316493 20.6115937078
22496256 0.0065522966 20.6115938776
22496378 0.0065791998 20.6115946770
22496401 0.0065791998 20.6115948283
22496788 0.0067467039 20.6115973745
22497098 0.1650587532 20.6115994660
22497185 0.6058017365 20.6116138261
22497906 0.6058017365 20.6120506091
22498209 0.4384982086 20.6122341671
22498335 0.4384982086 20.6122894178
22498365 0.1819119205 20.6123025728
22498665 0.1458020225 20.6123571464
22499196 0.1461659001 20.6124345672
22499707 0.9318606283 20.6125092580
22500996 0.6773175220 20.6137104264
22501028 0.4449263012 20.6137321005
22501052 0.2013591279 20.6137427788
22501305 0.1806427540 20.6137937226
22501536 0.1776742709 20.6138354511
22501574 0.1781540616 20.6138422027
22501924 0.1782255826 20.6139045566
22502071 0.1782101229 20.6139307558
22502594 0.1779163981 20.6140239597
22503394 0.1800443315 20.6141662928
22504007 0.1883878811 20.6142766600
22504145 0.2002526674 20.6143026575
22504303 0.2086331870 20.6143342974
22504335 0.2176368164 20.6143409737
22504510 0.2281165235 20.6143790601
22504672 0.2277861129 20.6144160150
22505101 0.2545217340 20.6145137353
22505135 0.2541870757 20.6145223890
22505208 0.2538252470 20.6145409446
22505583 0.3701372055 20.6146361291
22505620 0.5698748956 20.6146498242
22506053 0.2778749037 20.6148965800
22506164 0.2644675973 20.6149274241
22506287 0.2646091705 20.6149599537
22508279 0.2677448273 20.6154870551
22508590 0.2713044195 20.6155703238
22509502 2.5563820652 20.6158177534
22510049 2.5538550929 20.6172160944
22510449 5.4984716135 20.6182376364
22511652 5.1939321720 20.6248522978
22511703 4.6074549332 20.6251171883
22511883 3.4360569026 20.6259465302
22512500 3.2845095398 20.6280665773
22513198 3.2929205083 20.6303591650
22513875 3.2882264250 20.6325884722
22514328 3.2875465872 20.6340780387
22514686 3.3996156853 20.6352549804
22514696 3.5155085521 20.6352889766
22514850 3.5152325988 20.6358303649
22514915 3.4427684572 20.6360588550
22515163 0.9682855375 20.6369126616
22515599 0.9060966547 20.6373348341
22516016 0.8969262663 20.6377126764
22516431 0.9365419306 20.6380849008
22516623 0.9437696910 20.6382647168
22516637 0.9533408091 20.6382779296
22516723 0.9680515388 20.6383599169
22516823 0.9955111767 20.6384567221
22517123 6.4640665791 20.6387553754
22517486 6.4642608102 20.6411018316
22517820 6.5459919902 20.6432608947
22519032 23.7475932528 20.6511946370
22520782 23.7475932528 20.6927529252
22520879 23.7475932528 20.6950564417
22522081 23.6346033037 20.7236010488
22522879 23.3601137287 20.7424614622
22523103 5.8277751168 20.7476941277
22524941 0.3346211588 20.7584055784
22528535 0.3411360595 20.7596082068
22529704 0.3773358738 20.7600069949
22530498 0.3874343005 20.7603065996
22530692 0.3994764615 20.7603817618
22531562 0.4004453292 20.7607293063
22533746 0.4098025780 20.7616038789
22533799 0.4238916999 20.7616255985
22534158 0.4330442789 20.7617777756
22534776 0.4806231130 20.7620453970
22536355 4.1671357503 20.7628043009
22537962 21.6868490974 20.7695008880
22538246 21.7360256452 20.7756599532
22538382 21.7360256452 20.7786160526
22539759 5.9023898573 20.8085465600
22540050 4.4574819242 20.8102641554
22541980 2.0270420304 20.8188670955
22542224 0.3547006751 20.8193616938
22542826 0.2294886399 20.8195752236
22547449 0.2298198866 20.8206361496
22549598 0.2480606502 20.8211300325
22550160 0.6100877460 20.8212694426
22550358 1.3060697987 20.8213902400
22551295 10.9185424182 20.8226140274
22551405 0.6416586650 20.8238150670
22552606 0.7019874611 20.8245856991
22552710 0.7359733680 20.8246587058
22552744 0.7604427478 20.8246837289
22553667 0.7605689624 20.8253856175
22554655 0.7595806373 20.8261370597
22556242 0.7712201248 20.8273425141
22557246 0.8553555779 20.8281168191
22558125 0.9511621116 20.8288686767
22558937 0.9476169355 20.8296410203
22560815 1.2914968705 20.8314206449
22562044 1.6263668509 20.8330078946
22562875 1.8436459502 20.8343594054
22563462 2.0145630273 20.8354416256
22563592 2.1617519727 20.8357035188
22563914 2.7002496893 20.8363996029
22563998 2.9152573780 20.8366264239
22564172 2.9454793780 20.8371336787
22564245 2.9506194807 20.8373486987
22564493 2.9504214643 20.8380804523
22564664 2.9433881916 20.8385849744
22564859 2.5654898324 20.8391589351
22565198 0.7898997818 20.8400286361
22565380 0.6618908094 20.8401723979
22566819 1.9235541759 20.8411248588
22567463 1.9318991771 20.8423636277
22567862 2.6219718329 20.8431344554
22568830 3.5131654956 20.8456725242
22569065 4.2019736631 20.8464981181
22569243 4.2725761007 20.8472460694
22569800 5.7131308730 20.8496258943
22569895 7.7238959005 20.8501686417
22570304 8.5743996566 20.8533277151
22570340 9.1109806687 20.8536363935
22570783 9.1109806687 20.8576725579
22570919 9.0160794951 20.8589116513
22571101 0.3193045511 20.8605525778
22571533 0.3092980407 20.8606905174
22571594 0.3088516444 20.8607093845
22571611 0.3076232732 20.8607146350
22571984 0.3075079847 20.8608293785
22572887 0.4639707708 20.8611070582
22572894 0.6469754373 20.8611103060
22572973 1.1199578543 20.8611614171
22573573 0.5096074022 20.8618333918
22573736 0.2663662270 20.8619164578
22575292 0.5013906596 20.8623309236
22575592 1.1495188266 20.8624813408
22575915 1.2815263488 20.8628526354
22577073 1.1080551241 20.8643366429
22577293 0.9397137725 20.8645804150
22577310 0.7728059596 20.8645963902
22578166 0.7406177723 20.8652579121
22578278 0.7553436143 20.8653408613
22578314 0.7689270746 20.8653680536
22578370 0.7873828242 20.8654111136
22578712 0.7938461798 20.8656803985
22578761 0.8017435069 20.8657192969
22578781 0.8100867358 20.8657353318
22579091 0.8225331469 20.8659864587
22580795 0.8396011260 20.8673880552
22580835 0.8565848078 20.8674216392
22581344 0.6314294974 20.8678576409
22581517 0.4620025000 20.8679668782
22581766 0.4075940960 20.8680819168
22582085 0.3833849298 20.8682119393
22582211 0.3619992135 20.8682602458
22583406 0.3592806281 20.8686928349
22583687 0.3579454212 20.8687937928
22584055 0.3577169699 20.8689255167
22584113 0.3575001047 20.8689462643
22584862 0.3630719923 20.8692140318
22585208 1.0497452709 20.8693396547
22586088 0.9816396465 20.8702634306
22586894 0.3412880681 20.8710546321
22587337 0.3278631683 20.8712058228
22587779 0.3278631683 20.8713507383
22590106 0.3791700950 20.8721136759
22590624 0.4369532445 20.8723100860
22590642 0.4953136218 20.8723179511
22590743 0.5643261868 20.8723679778
22591004 0.6270736557 20.8725152669
22591108 0.6270736557 20.8725804826
22591143 0.6911715917 20.8726024302
22591246 0.7467833365 20.8726736209
22592015 0.7185489153 20.8732478972
22592095 0.6846485379 20.8733053812
22592112 0.6603953153 20.8733170202
22592271 0.6311701789 20.8734220230
22594395 0.0618558508 20.8747626285
22595659 0.4866373484 20.8748408143
22597047 0.5170543601 20.8755162669
22598120 0.0388678715 20.8760710663
22598857 0.0386020267 20.8760997119
22599358 0.0371887818 20.8761190515
22599430 0.0366363067 20.8761217291
22600033 0.0365730580 20.8761438208
22600585 0.0366801717 20.8761640091
22600732 0.0367492625 20.8761694011
22600733 0.0368205349 20.8761694378
22600777 0.0369125136 20.8761710579
22601385 0.0370493860 20.8761935008
22601705 0.0371568240 20.8762053566
22613516 0.0371568240 20.8766442158
22619365 0.4796949611 20.8768615461
22625286 2.5809093012 20.8797018199
22625776 0.4637202337 20.8809664655
22641474 0.4630697607 20.8882459457
22642204 0.4629442442 20.8885839866
22644006 0.4621786784 20.8894182122
22654052 0.9033350208 20.8940612592
22656783 0.4869263874 20.8965282671
22660265 0.4923729521 20.8982237448
22663547 0.4943565080 20.8998397128
22664948 1.1037345427 20.9005323063
22666327 1.0993499791 20.9020543562
22668071 0.5007907406 20.9039716226
22668686 0.4707999004 20.9042796089
22669438 0.4722300115 20.9046336504
22669634 0.4703652489 20.9047262075
22670108 0.4688469321 20.9049491606
22670544 0.4687390924 20.9051535779
22674335 0.4687994888 20.9069305678
22674468 0.4690373091 20.9069929181
22676550 0.1299172965 20.9079694538
22677288 0.0080933453 20.9080653328
22699690 0.0080902093 20.9082466399
22730360 9.1023058717 20.9084947666
22732321 11.6735967687 20.9263443884
22734578 11.6645284434 20.9526916963
22734830 11.6546588334 20.9556311575
22735492 61.2953954765 20.9633465416
22736778 61.2953954765 21.0421724202
22737483 0.0449150195 21.0853856740
22744829 0.0618346774 21.0857156198
22749426 1.7525246818 21.0859998738
22750128 0.0440369515 21.0872301461
22751067 0.0442115909 21.0872714968
22753790 0.0447442076 21.0873918850
22755114 0.3581211497 21.0874511263
22755412 0.3205391846 21.0875578464
22756407 0.0331799051 21.0878767829
22757825 0.0252521228 21.0879238320
22757878 0.0188508768 21.0879251704
22758001 0.0188508768 21.0879274890
22759241 0.0182596594 21.0879508641
22761634 0.0182596594 21.0879945595
22763140 0.0162862083 21.0880220585
22764865 0.0141399917 21.0880501522
22765954 0.0141399917 21.0880655507
22768047 0.0120630261 21.0880951457
22772459 0.0084913143 21.0881483678
22772771 0.0046569618 21.0881510170
22773697 0.0046569618 21.0881553294
22775320 0.0046569618 21.0881628876
22776200 0.0033755811 21.0881669858
22777303 0.0025362974 21.0881707090
22778082 0.0022985725 21.0881726848
22778398 0.0021394500 21.0881734112
22781035 0.0021237146 21.0881790529
22782548 0.0021237146 21.0881822661
22782885 0.0021179235 21.0881829818
22786538 0.0021179235 21.0881907185
22788096 0.0021179235 21.0881940183
22789438 0.0021179235 21.0881968605
22790593 0.0021179235 21.0881993067
22792072 0.0021179235 21.0882024391
22793564 0.0021179235 21.0882055991
22793748 0.0021179235 21.0882059888
22793996 0.0021179235 21.0882065140
22794377 0.0021179235 21.0882073209
22795672 0.0021179235 21.0882100636
22799115 0.0021179235 21.0882173557
22802270 0.0021179235 21.0882240377
22803420 0.0021179235 21.0882264733
22804704 0.0021179235 21.0882291927
22809193 0.0021179235 21.0882387001
22810503 0.0021179235 21.0882414746
22811481 0.0021179235 21.0882435459
22812174 0.0021179235 21.0882450136
22812500 0.0021179235 21.0882457041
22812989 0.0021179235 21.0882467397
22813100 0.0021179235 21.0882469748
22818461 0.0025655473 21.0882583290
22818861 0.0030814048 21.0882593552
22819649 0.0098021204 21.0882617834
22820105 0.0233200932 21.0882662531
22821488 0.0600615393 21.0882985048
22822061 0.1106365430 21.0883329201
22827521 0.0729786226 21.0889369956
22827624 0.0263538939 21.0889445124
22828665 0.0074539182 21.0889719468
22829356 0.0015776605 21.0889770975
22830866 0.0014302381 21.0889794797
22833987 0.0014302381 21.0889839435
22840620 0.0014302381 21.0889934303
22843946 0.0014302381 21.0889981873
22844352 0.0014302381 21.0889987679
22844600 0.0014302381 21.0889991226
22845227 0.0014302381 21.0890000194
22846291 0.0014302381 21.0890015412
22848086 0.0014302381 21.0890041084
22848182 0.0014302381 21.0890042457
22848728 0.0014414387 21.0890050267
22850375 0.0015203893 21.0890074007
22855711 0.0062281231 21.0890155135
22857298 0.0173961387 21.0890253975
22862142 0.0186395455 21.0891096644
22865229 0.0185836744 21.0891672047
22865630 0.0185802347 21.0891746568
22865962 0.0186669924 21.0891808254
22867746 0.0209071302 21.0892141273
22868040 0.0240113843 21.0892202740
22868915 0.0323127545 21.0892412840
22868918 0.0402832164 21.0892413809
22869092 0.0402832164 21.0892483902
22869734 0.0562542984 21.0892742520
22870169 0.0793294341 21.0892987226
22870281 0.0793294341 21.0893076075
22872480 0.0793294341 21.0894820530
22874482 0.0728514800 21.0896408705
22874607 0.0601461203 21.0896499769
22874632 0.0452274791 21.0896514806
22875060 0.0340874978 21.0896708379
22876298 0.0302091179 21.0897130382
22876898 0.0270319727 21.0897311637
22877071 0.0245182753 21.0897358403
22879060 0.0245244192 21.0897846071
22880303 0.0245465559 21.0898150910
22882872 0.0247748485 21.0898781511
22883535 0.0249217063 21.0898945768
22886507 0.0258574162 21.0899686441
